"","pm25","fips","longitude","latitude","regnum"
"1",9.77118522614686,1003,-87.74826,30.592781,1
"2",9.99381725284814,1027,-85.842858,33.26581,1
"3",10.6886181012839,1033,-87.72596,34.73148,1
"4",11.3374236874237,1049,-85.798919,34.459133,1
"5",12.1197644686119,1055,-86.032125,34.018597,1
"6",10.8278048723489,1069,-85.350387,31.189731,1
"7",11.5839280137523,1073,-86.82805,33.527872,1
"8",11.2619958748527,1089,-86.588226,34.73079,1
"9",9.41442269955754,1097,-88.139667,30.722256,1
"10",11.3914937063423,1103,-86.91892,34.507018,1
"11",12.3847949521764,1113,-85.1011,32.376002,1
"12",10.6495003064202,1117,-86.698665,33.26912,1
"13",11.3338213580728,1121,-86.178278,33.368498,1
"14",12.3024361179754,1125,-87.511691,33.2356,1
"15",11.0245082815735,1127,-87.285406,33.819888,1
"16",6.05886019051495,2020,-149.762097,61.1919,2
"17",11.1014667422525,2090,-147.568384,64.81859,2
"18",7.30811257305026,2110,-134.511579,58.351422,2
"19",7.14762626262626,2170,-149.481089,61.762742,2
"20",6.92984404484405,4003,-109.904319,31.750272,2
"21",6.132350718065,4005,-111.511062,35.77144,2
"22",8.22833917280753,4013,-112.087906,33.494514,2
"23",5.3284750021471,4019,-111.088624,32.17841,2
"24",10.5028619597453,4021,-111.498113,32.965668,2
"25",11.3264992137362,4023,-110.905734,31.4819,2
"26",5.16541323932628,4025,-112.414707,34.650332,2
"27",10.8355150496786,5001,-91.429413,34.359997,1
"28",10.4362348272642,5003,-91.785346,33.18542,1
"29",11.1147433188335,5035,-90.2728,35.197701,1
"30",10.8231569069069,5045,-92.379944,35.119477,1
"31",10.7455228065043,5051,-93.075894,34.545307,1
"32",10.4503506375228,5067,-91.227582,35.613258,1
"33",10.7239588859416,5107,-90.761973,34.468372,1
"34",10.4417366946779,5113,-94.253631,34.48549,1
"35",11.0976451597588,5115,-93.084446,35.330478,1
"36",11.8400858533296,5119,-92.294471,34.766541,1
"37",11.1050030345373,5131,-94.351769,35.293916,1
"38",10.8870238095238,5139,-92.612793,33.207179,1
"39",10.6965244667289,5143,-94.198684,36.051379,1
"40",10.641452991453,5145,-91.730562,35.250106,1
"41",9.46590188607592,6001,-122.096151,37.716662,2
"42",9.84229717813051,6007,-121.64631,39.648354,2
"43",6.76874278843292,6009,-120.557245,38.167573,2
"44",6.94475890985325,6011,-122.152389,39.187495,2
"45",8.54517291213449,6013,-122.060886,37.942423,2
"46",16.1945239442507,6019,-119.90347,36.638374,2
"47",7.19696623951355,6023,-123.988265,40.747403,2
"48",9.41794677963536,6025,-115.487593,32.963098,2
"49",6.43133065191889,6027,-117.693329,36.709037,2
"50",15.803779721076,6029,-118.683344,35.296023,2
"51",18.4407314017251,6031,-119.811272,36.155141,2
"52",3.49435096561789,6033,-122.751791,39.023264,2
"53",16.6618011295383,6037,-118.234216,34.08851,2
"54",8.15131805731041,6045,-123.430217,39.363102,2
"55",15.0157326718079,6047,-120.674118,37.245783,2
"56",6.45565456155149,6053,-121.528953,36.450732,2
"57",5.28099869664386,6057,-120.814268,39.270775,2
"58",14.5062723406882,6059,-117.861663,33.731518,2
"59",7.96918321142459,6061,-120.947618,38.971576,2
"60",9.67839312107419,6063,-120.851195,40.020149,2
"61",17.4290486592135,6065,-116.803605,33.783307,2
"62",9.67934206826549,6067,-121.389266,38.561106,2
"63",5.99577421686427,6069,-121.288843,36.745753,2
"64",9.84362711860765,6073,-117.062993,32.904616,2
"65",10.7410869231163,6075,-122.437392,37.759881,2
"66",11.5600218772021,6077,-121.281307,37.945959,2
"67",7.30846636864851,6079,-120.58746,35.373909,2
"68",8.99963596301318,6081,-122.331932,37.531037,2
"69",8.41596420305724,6083,-120.071425,34.649384,2
"70",9.84144647290684,6085,-121.912818,37.306509,2
"71",6.19679173840357,6087,-121.973761,37.002349,2
"72",5.5605463980464,6089,-122.121202,40.688705,2
"73",5.70241404638811,6093,-122.502816,41.614943,2
"74",10.0994598549599,6095,-122.051826,38.235934,2
"75",6.9254031864888,6097,-122.768624,38.440089,2
"76",16.2519038272246,6099,-120.9588,37.613805,2
"77",7.30965689062766,6101,-121.658159,39.076193,2
"78",16.1835830784913,6107,-119.166093,36.234647,2
